,Date,ID,Policy,Cases,Cases_New,Type,J14
1038,2020-03-15,PE,E3,0,0.0,Deaths,18.0
1039,2020-03-14,PE,C7,0,0.0,Deaths,16.0
1040,2020-03-06,PE,C8,0,0.0,Deaths,3.0
1041,2020-03-06,PE,H3,0,0.0,Deaths,3.0
1042,2020-03-18,PE,E2,0,0.0,Deaths,38.0
1043,2020-12-01,PE,E4,35966,43.0,Deaths,
1044,2020-12-01,PE,H5,35966,43.0,Deaths,
1045,2020-03-05,PE,H1,0,0.0,Deaths,0.0
1046,2020-03-05,PE,I4D,0,0.0,Deaths,0.0
1047,2020-03-05,PE,I4L,0,0.0,Deaths,0.0
1048,2020-03-05,PE,I4LD,0,0.0,Deaths,0.0
1049,2020-01-31,PE,H2,0,0.0,Deaths,0.0
1050,2020-01-31,PE,I1D,0,0.0,Deaths,0.0
1051,2020-01-31,PE,I3D,0,0.0,Deaths,0.0
1052,2020-03-11,PE,H4,0,0.0,Deaths,9.0
1053,2020-04-02,PE,H6,55,17.0,Deaths,274.0
1054,2020-03-24,AO,C1,0,0.0,Deaths,2.0
1055,2020-03-24,AO,C4,0,0.0,Deaths,2.0
1056,2020-03-24,AO,H1,0,0.0,Deaths,2.0
1057,2020-03-27,AO,C2,0,0.0,Deaths,2.0
1058,2020-03-27,AO,C3,0,0.0,Deaths,2.0
1059,2020-03-27,AO,C5,0,0.0,Deaths,2.0
1060,2020-03-27,AO,C6,0,0.0,Deaths,2.0
1061,2020-03-27,AO,C7,0,0.0,Deaths,2.0
1062,2020-02-06,AO,C8,0,0.0,Deaths,0.0
1063,2020-02-06,AO,I1D,0,0.0,Deaths,0.0
1064,2020-02-06,AO,I3D,0,0.0,Deaths,0.0
1065,2020-02-06,AO,I4D,0,0.0,Deaths,0.0
1066,2020-02-06,AO,I4L,0,0.0,Deaths,0.0
1067,2020-02-06,AO,I4LD,0,0.0,Deaths,0.0
1068,2020-04-24,AO,E1,2,0.0,Deaths,2.0
1069,2020-04-09,AO,E2,2,0.0,Deaths,2.0
1070,2020-04-09,AO,H6,2,0.0,Deaths,2.0
1071,2020-04-09,AO,I2D,2,0.0,Deaths,2.0
1072,2020-04-03,AO,E3,2,0.0,Deaths,2.0
1073,2020-04-03,AO,H4,2,0.0,Deaths,2.0
1074,2020-12-03,AO,E4,352,1.0,Deaths,
1075,2020-12-03,AO,H3,352,1.0,Deaths,
1076,2020-02-26,AO,H2,0,0.0,Deaths,0.0
1077,2020-10-21,AO,H5,255,4.0,Deaths,296.0
1078,2020-03-14,MY,C1,0,0.0,Deaths,27.0
1079,2020-03-18,MY,C2,2,0.0,Deaths,45.0
1080,2020-03-18,MY,C6,2,0.0,Deaths,45.0
1081,2020-03-18,MY,C7,2,0.0,Deaths,45.0
1082,2020-03-07,MY,C3,0,0.0,Deaths,4.0
1083,2020-03-12,MY,C4,0,0.0,Deaths,23.0
1084,2020-05-04,MY,C5,105,0.0,Deaths,113.0
1085,2020-01-30,MY,C8,0,0.0,Deaths,0.0
1086,2020-04-06,MY,E1,62,1.0,Deaths,89.0
1087,2020-04-01,MY,E2,45,2.0,Deaths,83.0
1088,2020-04-01,MY,I2D,45,2.0,Deaths,83.0
1089,2020-02-27,MY,E3,0,0.0,Deaths,0.0
1090,2020-02-27,MY,H4,0,0.0,Deaths,0.0
1091,2020-12-01,MY,E4,363,3.0,Deaths,
1092,2020-12-01,MY,H5,363,3.0,Deaths,
1093,2020-01-24,MY,H3,0,0.0,Deaths,0.0
1094,2020-03-01,MY,H6,0,0.0,Deaths,0.0
1095,2020-03-23,MZ,C1,0,0.0,Deaths,0.0
1096,2020-03-23,MZ,C4,0,0.0,Deaths,0.0
1097,2020-06-17,MZ,C2,4,0.0,Deaths,6.0
1098,2020-06-17,MZ,C7,4,0.0,Deaths,6.0
1099,2020-03-19,MZ,C3,0,0.0,Deaths,0.0
1100,2020-04-01,MZ,C5,0,0.0,Deaths,0.0
1101,2020-04-01,MZ,C6,0,0.0,Deaths,0.0
1102,2020-02-11,MZ,C8,0,0.0,Deaths,0.0
1103,2020-02-11,MZ,H1,0,0.0,Deaths,0.0
1104,2020-02-11,MZ,I1D,0,0.0,Deaths,0.0
1105,2020-02-11,MZ,I3D,0,0.0,Deaths,0.0
1106,2020-02-11,MZ,I4D,0,0.0,Deaths,0.0
1107,2020-02-11,MZ,I4L,0,0.0,Deaths,0.0
1108,2020-02-11,MZ,I4LD,0,0.0,Deaths,0.0
1109,2020-11-30,MZ,E1,131,1.0,Deaths,
1110,2020-11-30,MZ,E2,131,1.0,Deaths,
1111,2020-11-30,MZ,E4,131,1.0,Deaths,
1112,2020-11-30,MZ,H5,131,1.0,Deaths,
1113,2020-03-22,MZ,E3,0,0.0,Deaths,0.0
1114,2020-03-22,MZ,H3,0,0.0,Deaths,0.0
1115,2020-03-20,MZ,H2,0,0.0,Deaths,0.0
1116,2020-03-24,MZ,H4,0,0.0,Deaths,0.0
1117,2020-05-05,MZ,H6,0,0.0,Deaths,0.0
1118,2020-03-16,GH,C1,0,0.0,Deaths,5.0
1119,2020-03-16,GH,C3,0,0.0,Deaths,5.0
1120,2020-03-16,GH,C4,0,0.0,Deaths,5.0
1121,2020-03-30,GH,C2,5,0.0,Deaths,8.0
1122,2020-03-30,GH,C5,5,0.0,Deaths,8.0
1123,2020-03-30,GH,C6,5,0.0,Deaths,8.0
1124,2020-03-30,GH,C7,5,0.0,Deaths,8.0
1125,2020-01-24,GH,C8,0,0.0,Deaths,0.0
1126,2020-01-24,GH,I1D,0,0.0,Deaths,0.0
1127,2020-01-24,GH,I3D,0,0.0,Deaths,0.0
1128,2020-01-24,GH,I4D,0,0.0,Deaths,0.0
1129,2020-01-24,GH,I4L,0,0.0,Deaths,0.0
1130,2020-01-24,GH,I4LD,0,0.0,Deaths,0.0
1131,2020-11-24,GH,E1,323,0.0,Deaths,
1132,2020-11-24,GH,E4,323,0.0,Deaths,
1133,2020-11-24,GH,H5,323,0.0,Deaths,
1134,2020-04-05,GH,E2,5,0.0,Deaths,9.0
1135,2020-04-05,GH,E3,5,0.0,Deaths,9.0
1136,2020-04-05,GH,I2D,5,0.0,Deaths,9.0
1137,2020-03-11,GH,H1,0,0.0,Deaths,4.0
1138,2020-03-17,GH,H2,0,0.0,Deaths,5.0
1139,2020-03-12,GH,H3,0,0.0,Deaths,4.0
1140,2020-03-31,GH,H4,5,0.0,Deaths,8.0
1141,2020-05-01,GH,H6,17,0.0,Deaths,28.0
1142,2020-03-15,YE,C1,0,0.0,Deaths,0.0
1143,2020-03-15,YE,I1D,0,0.0,Deaths,0.0
1144,2020-03-15,YE,I3D,0,0.0,Deaths,0.0
1145,2020-03-15,YE,I4D,0,0.0,Deaths,0.0
1146,2020-03-15,YE,I4L,0,0.0,Deaths,0.0
1147,2020-03-15,YE,I4LD,0,0.0,Deaths,0.0
1148,2020-04-10,YE,C2,0,0.0,Deaths,0.0
1149,2020-03-17,YE,C3,0,0.0,Deaths,0.0
1150,2020-12-01,YE,C4,619,0.0,Deaths,
1151,2020-12-01,YE,C5,619,0.0,Deaths,
1152,2020-12-01,YE,E1,619,0.0,Deaths,
1153,2020-12-01,YE,E2,619,0.0,Deaths,
1154,2020-12-01,YE,E3,619,0.0,Deaths,
1155,2020-12-01,YE,E4,619,0.0,Deaths,
1156,2020-12-01,YE,H4,619,0.0,Deaths,
1157,2020-12-01,YE,H5,619,0.0,Deaths,
1158,2020-05-01,YE,C6,2,0.0,Deaths,15.0
1159,2020-04-30,YE,C7,2,2.0,Deaths,12.0
1160,2020-03-18,YE,C8,0,0.0,Deaths,0.0
1161,2020-03-21,YE,H1,0,0.0,Deaths,0.0
1162,2020-10-13,YE,H2,596,0.0,Deaths,599.0
1163,2020-10-13,YE,H3,596,0.0,Deaths,599.0
1164,2020-10-13,YE,H6,596,0.0,Deaths,599.0
1165,2020-03-19,NP,C1,0,0.0,Deaths,0.0
1166,2020-03-20,NP,C2,0,0.0,Deaths,0.0
1167,2020-03-20,NP,C6,0,0.0,Deaths,0.0
1168,2020-03-01,NP,C3,0,0.0,Deaths,0.0
1169,2020-03-18,NP,C4,0,0.0,Deaths,0.0
1170,2020-03-24,NP,C5,0,0.0,Deaths,0.0
1171,2020-03-22,NP,C7,0,0.0,Deaths,0.0
1172,2020-03-22,NP,E4,0,0.0,Deaths,0.0
1173,2020-01-25,NP,C8,0,0.0,Deaths,0.0
1174,2020-03-30,NP,E1,0,0.0,Deaths,0.0
1175,2020-03-30,NP,E2,0,0.0,Deaths,0.0
1176,2020-03-30,NP,H4,0,0.0,Deaths,0.0
1177,2020-03-30,NP,I2D,0,0.0,Deaths,0.0
1178,2020-12-01,NP,E3,1529,21.0,Deaths,
1179,2020-12-01,NP,H5,1529,21.0,Deaths,
1180,2020-01-24,NP,H3,0,0.0,Deaths,0.0
1181,2020-08-06,NP,H6,65,5.0,Deaths,126.0
1182,2020-03-16,VE,C1,0,0.0,Deaths,3.0
1183,2020-03-16,VE,C2,0,0.0,Deaths,3.0
1184,2020-03-12,VE,C3,0,0.0,Deaths,0.0
1185,2020-03-12,VE,C4,0,0.0,Deaths,0.0
1186,2020-03-12,VE,C8,0,0.0,Deaths,0.0
1187,2020-06-02,VE,C5,18,1.0,Deaths,27.0
1188,2020-03-13,VE,C6,0,0.0,Deaths,1.0
1189,2020-03-13,VE,C7,0,0.0,Deaths,1.0
1190,2020-11-30,VE,E1,897,3.0,Deaths,
1191,2020-11-30,VE,E3,897,3.0,Deaths,
1192,2020-11-30,VE,E4,897,3.0,Deaths,
1193,2020-11-30,VE,H3,897,3.0,Deaths,
1194,2020-11-30,VE,H5,897,3.0,Deaths,
1195,2020-03-22,VE,E2,0,0.0,Deaths,7.0
1196,2020-03-22,VE,H4,0,0.0,Deaths,7.0
1197,2020-03-22,VE,I2D,0,0.0,Deaths,7.0
1198,2020-02-28,VE,H1,0,0.0,Deaths,0.0
1199,2020-02-28,VE,I4D,0,0.0,Deaths,0.0
1200,2020-02-28,VE,I4L,0,0.0,Deaths,0.0
1201,2020-02-28,VE,I4LD,0,0.0,Deaths,0.0
1202,2020-02-10,VE,H2,0,0.0,Deaths,0.0
1203,2020-02-10,VE,I1D,0,0.0,Deaths,0.0
1204,2020-02-10,VE,I3D,0,0.0,Deaths,0.0
1205,2020-03-20,VE,H6,0,0.0,Deaths,7.0
1206,2020-03-21,MG,C1,0,0.0,Deaths,0.0
1207,2020-03-21,MG,C2,0,0.0,Deaths,0.0
1208,2020-03-21,MG,C3,0,0.0,Deaths,0.0
1209,2020-03-21,MG,C4,0,0.0,Deaths,0.0
1210,2020-03-21,MG,C5,0,0.0,Deaths,0.0
1211,2020-03-21,MG,C7,0,0.0,Deaths,0.0
1212,2020-03-23,MG,C6,0,0.0,Deaths,0.0
1213,2020-03-15,MG,C8,0,0.0,Deaths,0.0
1214,2020-03-15,MG,I1D,0,0.0,Deaths,0.0
1215,2020-03-15,MG,I3D,0,0.0,Deaths,0.0
1216,2020-03-15,MG,I4D,0,0.0,Deaths,0.0
1217,2020-03-15,MG,I4L,0,0.0,Deaths,0.0
1218,2020-03-15,MG,I4LD,0,0.0,Deaths,0.0
1219,2020-04-28,MG,E1,0,0.0,Deaths,0.0
1220,2020-04-28,MG,I2D,0,0.0,Deaths,0.0
1221,2020-07-01,MG,E2,22,2.0,Deaths,43.0
1222,2020-07-30,MG,E3,105,6.0,Deaths,162.0
1223,2020-05-01,MG,E4,0,0.0,Deaths,0.0
1224,2020-03-18,MG,H1,0,0.0,Deaths,0.0
1225,2020-03-22,MG,H2,0,0.0,Deaths,0.0
1226,2020-03-22,MG,H3,0,0.0,Deaths,0.0
1227,2020-03-22,MG,H4,0,0.0,Deaths,0.0
1228,2020-11-30,MG,H5,251,0.0,Deaths,
1229,2020-04-20,MG,H6,0,0.0,Deaths,0.0
1230,2020-03-18,CM,C1,0,0.0,Deaths,6.0
1231,2020-03-18,CM,C2,0,0.0,Deaths,6.0
1232,2020-03-18,CM,C3,0,0.0,Deaths,6.0
1233,2020-03-18,CM,C4,0,0.0,Deaths,6.0
1234,2020-03-18,CM,C5,0,0.0,Deaths,6.0
1235,2020-03-18,CM,C7,0,0.0,Deaths,6.0
1236,2020-11-24,CM,C6,436,1.0,Deaths,
1237,2020-11-24,CM,E4,436,1.0,Deaths,
1238,2020-11-24,CM,H5,436,1.0,Deaths,
1239,2020-03-13,CM,C8,0,0.0,Deaths,2.0
1240,2020-03-13,CM,I4D,0,0.0,Deaths,2.0
1241,2020-03-13,CM,I4L,0,0.0,Deaths,2.0
1242,2020-03-13,CM,I4LD,0,0.0,Deaths,2.0
1243,2020-06-01,CM,E1,199,8.0,Deaths,276.0
1244,2020-06-01,CM,E2,199,8.0,Deaths,276.0
1245,2020-06-01,CM,I2D,199,8.0,Deaths,276.0
1246,2020-11-10,CM,E3,433,0.0,Deaths,436.0
1247,2020-04-04,CM,H1,9,1.0,Deaths,22.0
1248,2020-04-06,CM,H2,9,0.0,Deaths,42.0
1249,2020-02-24,CM,H3,0,0.0,Deaths,0.0
1250,2020-02-24,CM,I1D,0,0.0,Deaths,0.0
1251,2020-02-24,CM,I3D,0,0.0,Deaths,0.0
1252,2020-03-31,CM,H4,6,0.0,Deaths,14.0
1253,2020-04-13,CM,H6,12,0.0,Deaths,58.0
1254,2020-03-16,CI,C1,0,0.0,Deaths,1.0
1255,2020-03-16,CI,C8,0,0.0,Deaths,1.0
1256,2020-03-16,CI,H2,0,0.0,Deaths,1.0
1257,2020-03-19,CI,C2,0,0.0,Deaths,1.0
1258,2020-03-19,CI,C3,0,0.0,Deaths,1.0
1259,2020-03-19,CI,C4,0,0.0,Deaths,1.0
1260,2020-03-24,CI,C5,0,0.0,Deaths,3.0
1261,2020-03-24,CI,C7,0,0.0,Deaths,3.0
1262,2020-03-23,CI,C6,0,0.0,Deaths,3.0
1263,2020-06-11,CI,E1,41,0.0,Deaths,60.0
1264,2020-03-31,CI,E2,1,0.0,Deaths,6.0
1265,2020-03-31,CI,E3,1,0.0,Deaths,6.0
1266,2020-03-31,CI,I2D,1,0.0,Deaths,6.0
1267,2020-05-20,CI,E4,29,1.0,Deaths,35.0
1268,2020-03-12,CI,H1,0,0.0,Deaths,0.0
1269,2020-03-12,CI,I4D,0,0.0,Deaths,0.0
1270,2020-03-12,CI,I4L,0,0.0,Deaths,0.0
1271,2020-03-12,CI,I4LD,0,0.0,Deaths,0.0
1272,2020-03-11,CI,H3,0,0.0,Deaths,0.0
1273,2020-03-11,CI,I1D,0,0.0,Deaths,0.0
1274,2020-03-11,CI,I3D,0,0.0,Deaths,0.0
1275,2020-03-04,CI,H4,0,0.0,Deaths,0.0
1276,2020-12-01,CI,H5,132,0.0,Deaths,
1277,2020-04-09,CI,H6,3,0.0,Deaths,14.0
1278,2020-03-24,AU,C1,8,1.0,Deaths,45.0
1279,2020-03-24,AU,C6,8,1.0,Deaths,45.0
1280,2020-03-23,AU,C2,7,0.0,Deaths,40.0
1281,2020-03-16,AU,C3,3,0.0,Deaths,17.0
1282,2020-03-16,AU,C4,3,0.0,Deaths,17.0
1283,2020-05-18,AU,C5,99,0.0,Deaths,102.0
1284,2020-03-19,AU,C7,6,0.0,Deaths,24.0
1285,2020-02-01,AU,C8,0,0.0,Deaths,0.0
1286,2020-03-12,AU,E1,3,0.0,Deaths,13.0
1287,2020-03-12,AU,E3,3,0.0,Deaths,13.0
1288,2020-03-12,AU,I2D,3,0.0,Deaths,13.0
1289,2020-03-25,AU,E2,8,0.0,Deaths,50.0
1290,2020-04-01,AU,E4,20,2.0,Deaths,63.0
1291,2020-01-25,AU,H1,0,0.0,Deaths,0.0
1292,2020-01-25,AU,H2,0,0.0,Deaths,0.0
1293,2020-01-25,AU,H3,0,0.0,Deaths,0.0
1294,2020-01-25,AU,I1D,0,0.0,Deaths,0.0
1295,2020-01-25,AU,I3D,0,0.0,Deaths,0.0
1296,2020-01-25,AU,I4D,0,0.0,Deaths,0.0
1297,2020-01-25,AU,I4L,0,0.0,Deaths,0.0
1298,2020-01-25,AU,I4LD,0,0.0,Deaths,0.0
1299,2020-03-11,AU,H4,3,0.0,Deaths,8.0
1300,2020-03-22,AU,H5,7,0.0,Deaths,35.0
1301,2020-07-13,AU,H6,108,0.0,Deaths,167.0
1302,2020-03-20,NE,C1,0,0.0,Deaths,5.0
1303,2020-10-02,NE,C2,69,0.0,Deaths,69.0
1304,2020-10-02,NE,C6,69,0.0,Deaths,69.0
1305,2020-03-13,NE,C3,0,0.0,Deaths,1.0
1306,2020-03-13,NE,C4,0,0.0,Deaths,1.0
1307,2020-03-13,NE,I1D,0,0.0,Deaths,1.0
1308,2020-03-13,NE,I3D,0,0.0,Deaths,1.0
1309,2020-03-13,NE,I4D,0,0.0,Deaths,1.0
1310,2020-03-13,NE,I4L,0,0.0,Deaths,1.0
1311,2020-03-13,NE,I4LD,0,0.0,Deaths,1.0
1312,2020-11-30,NE,C5,72,2.0,Deaths,
1313,2020-11-30,NE,E1,72,2.0,Deaths,
1314,2020-11-30,NE,E4,72,2.0,Deaths,
1315,2020-11-30,NE,H5,72,2.0,Deaths,
1316,2020-03-28,NE,C7,1,0.0,Deaths,11.0
1317,2020-03-19,NE,C8,0,0.0,Deaths,5.0
1318,2020-03-19,NE,H2,0,0.0,Deaths,5.0
1319,2020-04-15,NE,E2,14,0.0,Deaths,32.0
1320,2020-04-15,NE,I2D,14,0.0,Deaths,32.0
1321,2020-03-27,NE,E3,1,0.0,Deaths,11.0
1322,2020-03-27,NE,H3,1,0.0,Deaths,11.0
1323,2020-03-27,NE,H4,1,0.0,Deaths,11.0
1324,2020-03-17,NE,H1,0,0.0,Deaths,3.0
1325,2020-04-23,NE,H6,24,2.0,Deaths,42.0
1326,2020-02-02,TW,C1,0,0.0,Deaths,1.0
1327,2020-12-01,TW,C2,7,0.0,Deaths,
1328,2020-12-01,TW,C4,7,0.0,Deaths,
1329,2020-12-01,TW,C5,7,0.0,Deaths,
1330,2020-12-01,TW,C6,7,0.0,Deaths,
1331,2020-12-01,TW,C7,7,0.0,Deaths,
1332,2020-03-05,TW,C3,1,0.0,Deaths,1.0
1333,2020-04-21,TW,E1,6,0.0,Deaths,6.0
1334,2020-03-10,TW,E2,1,0.0,Deaths,2.0
1335,2020-03-10,TW,I2D,1,0.0,Deaths,2.0
1336,2020-02-25,TW,E3,1,0.0,Deaths,1.0
1337,2020-09-26,TW,E4,7,0.0,Deaths,7.0
1338,2020-02-27,TW,H4,1,0.0,Deaths,1.0
1339,2020-02-27,TW,H5,1,0.0,Deaths,1.0
1340,2020-01-24,TW,H6,0,0.0,Deaths,0.0
1341,2020-03-13,LK,C1,0,0.0,Deaths,0.0
1342,2020-03-16,LK,C2,0,0.0,Deaths,2.0
1343,2020-03-14,LK,C3,0,0.0,Deaths,1.0
1344,2020-03-14,LK,C4,0,0.0,Deaths,1.0
1345,2020-03-23,LK,C5,0,0.0,Deaths,5.0
1346,2020-03-23,LK,E4,0,0.0,Deaths,5.0
1347,2020-03-23,LK,H4,0,0.0,Deaths,5.0
1348,2020-03-18,LK,C6,0,0.0,Deaths,3.0
1349,2020-03-18,LK,C7,0,0.0,Deaths,3.0
1350,2020-01-26,LK,C8,0,0.0,Deaths,0.0
1351,2020-01-26,LK,I1D,0,0.0,Deaths,0.0
1352,2020-01-26,LK,I3D,0,0.0,Deaths,0.0
1353,2020-01-26,LK,I4D,0,0.0,Deaths,0.0
1354,2020-01-26,LK,I4L,0,0.0,Deaths,0.0
1355,2020-01-26,LK,I4LD,0,0.0,Deaths,0.0
1356,2020-12-01,LK,E1,122,4.0,Deaths,
1357,2020-12-01,LK,H5,122,4.0,Deaths,
1358,2020-04-24,LK,E2,7,0.0,Deaths,9.0
1359,2020-04-24,LK,I2D,7,0.0,Deaths,9.0
1360,2020-03-19,LK,E3,0,0.0,Deaths,4.0
1361,2020-01-28,LK,H1,0,0.0,Deaths,0.0
1362,2020-02-06,LK,H2,0,0.0,Deaths,0.0
1363,2020-02-06,LK,H3,0,0.0,Deaths,0.0
1364,2020-05-20,LK,H6,9,0.0,Deaths,11.0
1365,2020-03-16,BF,C1,0,0.0,Deaths,12.0
1366,2020-03-16,BF,H1,0,0.0,Deaths,12.0
1367,2020-03-21,BF,C2,2,1.0,Deaths,16.0
1368,2020-03-21,BF,C4,2,1.0,Deaths,16.0
1369,2020-03-21,BF,C6,2,1.0,Deaths,16.0
1370,2020-03-21,BF,C7,2,1.0,Deaths,16.0
1371,2020-03-21,BF,C8,2,1.0,Deaths,16.0
1372,2020-03-12,BF,C3,0,0.0,Deaths,7.0
1373,2020-03-12,BF,I4D,0,0.0,Deaths,7.0
1374,2020-03-12,BF,I4L,0,0.0,Deaths,7.0
1375,2020-03-12,BF,I4LD,0,0.0,Deaths,7.0
1376,2020-03-23,BF,C5,4,0.0,Deaths,18.0
1377,2020-12-01,BF,E1,68,0.0,Deaths,
1378,2020-12-01,BF,E2,68,0.0,Deaths,
1379,2020-12-01,BF,E4,68,0.0,Deaths,
1380,2020-12-01,BF,H5,68,0.0,Deaths,
1381,2020-06-17,BF,E3,53,0.0,Deaths,53.0
1382,2020-02-05,BF,H2,0,0.0,Deaths,0.0
1383,2020-02-05,BF,I1D,0,0.0,Deaths,0.0
1384,2020-02-05,BF,I3D,0,0.0,Deaths,0.0
1385,2020-03-09,BF,H3,0,0.0,Deaths,4.0
1386,2020-03-27,BF,H4,9,2.0,Deaths,24.0
1387,2020-04-27,BF,H6,42,0.0,Deaths,50.0
1388,2020-03-19,ML,C1,0,0.0,Deaths,3.0
1389,2020-03-19,ML,H4,0,0.0,Deaths,3.0
1390,2020-03-25,ML,C2,0,0.0,Deaths,7.0
1391,2020-03-25,ML,C3,0,0.0,Deaths,7.0
1392,2020-03-25,ML,C4,0,0.0,Deaths,7.0
1393,2020-03-25,ML,C6,0,0.0,Deaths,7.0
1394,2020-03-25,ML,C7,0,0.0,Deaths,7.0
1395,2020-03-25,ML,C8,0,0.0,Deaths,7.0
1396,2020-11-24,ML,C5,148,2.0,Deaths,
1397,2020-11-24,ML,E4,148,2.0,Deaths,
1398,2020-11-24,ML,H5,148,2.0,Deaths,
1399,2020-04-01,ML,E1,3,1.0,Deaths,13.0
1400,2020-04-01,ML,E2,3,1.0,Deaths,13.0
1401,2020-04-01,ML,E3,3,1.0,Deaths,13.0
1402,2020-04-01,ML,I2D,3,1.0,Deaths,13.0
1403,2020-03-18,ML,H1,0,0.0,Deaths,3.0
1404,2020-03-18,ML,I1D,0,0.0,Deaths,3.0
1405,2020-03-18,ML,I3D,0,0.0,Deaths,3.0
1406,2020-03-18,ML,I4D,0,0.0,Deaths,3.0
1407,2020-03-18,ML,I4L,0,0.0,Deaths,3.0
1408,2020-03-18,ML,I4LD,0,0.0,Deaths,3.0
1409,2020-05-01,ML,H2,26,0.0,Deaths,46.0
1410,2020-04-14,ML,H3,13,3.0,Deaths,24.0
1411,2020-05-09,ML,H6,37,2.0,Deaths,63.0
1412,2020-03-11,RO,C1,0,0.0,Deaths,17.0
1413,2020-03-12,RO,C2,0,0.0,Deaths,23.0
1414,2020-03-12,RO,C6,0,0.0,Deaths,23.0
1415,2020-03-08,RO,C3,0,0.0,Deaths,3.0
1416,2020-03-08,RO,C4,0,0.0,Deaths,3.0
1417,2020-03-19,RO,C5,0,0.0,Deaths,115.0
1418,2020-03-19,RO,E3,0,0.0,Deaths,115.0
1419,2020-03-21,RO,C7,0,0.0,Deaths,146.0
1420,2020-03-21,RO,E1,0,0.0,Deaths,146.0
1421,2020-03-21,RO,I2D,0,0.0,Deaths,146.0
1422,2020-01-27,RO,C8,0,0.0,Deaths,0.0
1423,2020-01-27,RO,I1D,0,0.0,Deaths,0.0
1424,2020-01-27,RO,I3D,0,0.0,Deaths,0.0
1425,2020-01-27,RO,I4D,0,0.0,Deaths,0.0
1426,2020-01-27,RO,I4L,0,0.0,Deaths,0.0
1427,2020-01-27,RO,I4LD,0,0.0,Deaths,0.0
1428,2020-03-29,RO,E2,43,6.0,Deaths,316.0
1429,2020-11-30,RO,E4,11331,138.0,Deaths,
1430,2020-02-25,RO,H1,0,0.0,Deaths,0.0
1431,2020-03-23,RO,H2,7,4.0,Deaths,176.0
1432,2020-03-31,RO,H3,82,17.0,Deaths,351.0
1433,2020-03-18,RO,H4,0,0.0,Deaths,92.0
1434,2020-05-26,RO,H5,1216,11.0,Deaths,1354.0
1435,2020-08-27,RO,H6,3459,38.0,Deaths,4065.0
1436,2020-03-23,MW,C1,0,0.0,Deaths,0.0
1437,2020-04-04,MW,C2,0,0.0,Deaths,2.0
1438,2020-04-04,MW,H6,0,0.0,Deaths,2.0
1439,2020-03-20,MW,C3,0,0.0,Deaths,0.0
1440,2020-03-20,MW,C4,0,0.0,Deaths,0.0
1441,2020-03-20,MW,C8,0,0.0,Deaths,0.0
1442,2020-12-01,MW,C5,185,0.0,Deaths,
1443,2020-12-01,MW,C7,185,0.0,Deaths,
1444,2020-12-01,MW,H5,185,0.0,Deaths,
1445,2020-04-18,MW,C6,2,0.0,Deaths,3.0
1446,2020-04-20,MW,E1,2,0.0,Deaths,3.0
1447,2020-04-09,MW,E2,1,0.0,Deaths,3.0
1448,2020-04-09,MW,I2D,1,0.0,Deaths,3.0
1449,2020-04-03,MW,E3,0,0.0,Deaths,2.0
1450,2020-05-27,MW,E4,4,0.0,Deaths,4.0
1451,2020-02-11,MW,H1,0,0.0,Deaths,0.0
1452,2020-02-11,MW,I1D,0,0.0,Deaths,0.0
1453,2020-02-11,MW,I3D,0,0.0,Deaths,0.0
1454,2020-02-11,MW,I4D,0,0.0,Deaths,0.0
1455,2020-02-11,MW,I4L,0,0.0,Deaths,0.0
1456,2020-02-11,MW,I4LD,0,0.0,Deaths,0.0
1457,2020-04-07,MW,H2,1,1.0,Deaths,2.0
1458,2020-04-02,MW,H3,0,0.0,Deaths,2.0
1459,2020-03-27,MW,H4,0,0.0,Deaths,1.0
1460,2020-03-15,CL,C1,0,0.0,Deaths,7.0
1461,2020-03-16,CL,C2,0,0.0,Deaths,8.0
1462,2020-03-16,CL,C3,0,0.0,Deaths,8.0
1463,2020-03-16,CL,C4,0,0.0,Deaths,8.0
1464,2020-07-03,CL,C5,6051,131.0,Deaths,8347.0
1465,2020-03-25,CL,C6,3,1.0,Deaths,48.0
1466,2020-03-25,CL,C7,3,1.0,Deaths,48.0
1467,2020-03-18,CL,C8,0,0.0,Deaths,16.0
1468,2020-04-02,CL,E1,18,2.0,Deaths,105.0
1469,2020-03-27,CL,E2,5,1.0,Deaths,65.0
1470,2020-03-27,CL,I2D,5,1.0,Deaths,65.0
1471,2020-03-19,CL,E3,0,0.0,Deaths,18.0
1472,2020-06-14,CL,E4,3323,222.0,Deaths,5509.0
1473,2020-03-14,CL,H1,0,0.0,Deaths,6.0
1474,2020-03-14,CL,I1D,0,0.0,Deaths,6.0
1475,2020-03-14,CL,I3D,0,0.0,Deaths,6.0
1476,2020-03-14,CL,I4D,0,0.0,Deaths,6.0
1477,2020-03-14,CL,I4L,0,0.0,Deaths,6.0
1478,2020-03-14,CL,I4LD,0,0.0,Deaths,6.0
1479,2020-03-26,CL,H2,4,1.0,Deaths,57.0
1480,2020-03-30,CL,H3,8,1.0,Deaths,82.0
1481,2020-08-02,CL,H5,9608,75.0,Deaths,10452.0
1482,2020-04-08,CL,H6,48,5.0,Deaths,160.0
1483,2020-03-16,KZ,C1,0,0.0,Deaths,1.0
1484,2020-03-16,KZ,E1,0,0.0,Deaths,1.0
1485,2020-03-16,KZ,E3,0,0.0,Deaths,1.0
1486,2020-03-16,KZ,H1,0,0.0,Deaths,1.0
1487,2020-03-16,KZ,I2D,0,0.0,Deaths,1.0
